топик,подпись,шлюз,ld58,канал,назначение,режим,имя,клапаны
/devices/ld58_47_132/controls/5,[47·132·5] д∕с — дер.дома р-на Свистуха,192.168.69.47,132,5,Дом,Постоянный,д∕с — дер.дома р-на Свистуха,Калязин 4
/devices/ld58_47_132/controls/6,[47·132·6] д∕с — дер.дома р-на Свистуха,192.168.69.47,132,6,Дом,Постоянный,д∕с — дер.дома р-на Свистуха,Калязин 4
/devices/ld58_47_132/controls/7,[47·132·7] городские,192.168.69.47,132,7,Фонарь,ШИМ,городские,Калязин 4
/devices/ld58_47_132/controls/8,[47·132·8] городские,192.168.69.47,132,8,Фонарь,ШИМ,городские,Калязин 4
/devices/ld58_47_133/controls/1,[47·133·1] здание Земской больницы,192.168.69.47,133,1,Дом,Постоянный,здание Земской больницы,Калязин 4
/devices/ld58_47_133/controls/2,[47·133·2] д∕с — дер.дома р-на Свистуха,192.168.69.47,133,2,Дом,Постоянный,д∕с — дер.дома р-на Свистуха,Калязин 4
/devices/ld58_47_133/controls/3,[47·133·3] д∕с — кпп Ухо,192.168.69.47,133,3,Дом,Постоянный,д∕с — кпп Ухо,Калязин 4
/devices/ld58_47_133/controls/4,[47·133·4] жд переезд на выезде из Свистухи,192.168.69.47,133,4,Фонарь,Мигающий,жд переезд на выезде из Свистухи,Калязин 4
/devices/ld58_47_133/controls/5,[47·133·5] (свободен),192.168.69.47,133,5,---,Постоянный,свободен,Калязин 4
/devices/ld58_47_133/controls/6,[47·133·6] динамик в Ухе,192.168.69.47,133,6,Плеер,Постоянный,динамик в Ухе,Калязин 4
/devices/ld58_47_133/controls/7,[47·133·7] у кпп,192.168.69.47,133,7,Фонарь,ШИМ,у кпп,Калязин 4
/devices/ld58_47_133/controls/8,[47·133·8] вокруг Уха,192.168.69.47,133,8,Фонарь,ШИМ,вокруг Уха,Калязин 4
/devices/ld58_48_127/controls/1,[48·127·1] д∕с — деревенскй дом,192.168.69.48,127,1,Дом,Постоянный,д∕с — деревенскй дом,Калязин 3
/devices/ld58_48_127/controls/2,[48·127·2] усадьба братьев Обуховых 1 часть,192.168.69.48,127,2,Дом,Постоянный,усадьба братьев Обуховых 1 часть,Калязин 3
/devices/ld58_48_127/controls/3,[48·127·3] дом Полежаевых,192.168.69.48,127,3,Дом,Постоянный,дом Полежаевых,Калязин 3
/devices/ld58_48_127/controls/4,[48·127·4] дом купцов Рыжковых,192.168.69.48,127,4,Дом,Постоянный,дом купцов Рыжковых,Калязин 3
/devices/ld58_48_127/controls/5,[48·127·5] церковь Вознесения Господня,192.168.69.48,127,5,Дом,Постоянный,церковь Вознесения Господня,Калязин 3
/devices/ld58_48_127/controls/6,[48·127·6] церковь Вознесения Господня,192.168.69.48,127,6,Плеер,Постоянный,церковь Вознесения Господня,Калязин 3
/devices/ld58_48_127/controls/7,[48·127·7] сквер у набережной,192.168.69.48,127,7,Фонарь,ШИМ,сквер у набережной,Калязин 3
/devices/ld58_48_127/controls/8,[48·127·8] городские,192.168.69.48,127,8,Фонарь,ШИМ,городские,Калязин 3
/devices/ld58_48_128/controls/1,[48·128·1] городское Училище часть 1,192.168.69.48,128,1,Дом,Постоянный,городское Училище часть 1,Калязин 3
/devices/ld58_48_128/controls/2,[48·128·2] усадьба братьев Обуховых 2 часть,192.168.69.48,128,2,Дом,Постоянный,усадьба братьев Обуховых 2 часть,Калязин 3
/devices/ld58_48_128/controls/3,[48·128·3] усадьба братьев Обуховых 3 часть,192.168.69.48,128,3,Дом,Постоянный,усадьба братьев Обуховых 3 часть,Калязин 3
/devices/ld58_48_128/controls/4,[48·128·4] д∕с — деревенский дом,192.168.69.48,128,4,Дом,Постоянный,д∕с — деревенский дом,Калязин 3
/devices/ld58_48_128/controls/5,[48·128·5] усадьба братьев Обуховых 4 часть,192.168.69.48,128,5,Дом,Постоянный,усадьба братьев Обуховых 4 часть,Калязин 3
/devices/ld58_48_128/controls/6,[48·128·6] Калязинская Колокольня,192.168.69.48,128,6,Плеер,Постоянный,Калязинская Колокольня,Калязин 3
/devices/ld58_48_128/controls/7,[48·128·7] городские,192.168.69.48,128,7,Фонарь,ШИМ,городские,Калязин 3
/devices/ld58_48_128/controls/8,[48·128·8] (свободен),192.168.69.48,128,8,---,Постоянный,свободен,Калязин 3
/devices/ld58_48_129/controls/1,[48·129·1] городское Училище часть 2,192.168.69.48,129,1,Дом,Постоянный,городское Училище часть 2,Калязин 3
/devices/ld58_48_129/controls/2,[48·129·2] жд переезд на въезде в Калязин из Поречья,192.168.69.48,129,2,Фонарь,Мигающий,жд переезд на въезде в Калязин из Поречья,Калязин 3
/devices/ld58_48_129/controls/3,[48·129·3] после станции в Калязине (в сторону Углича) — жд красный,192.168.69.48,129,3,Светофор,Постоянный,после станции в Калязине (в сторону Углича) — жд красный,Калязин 3
/devices/ld58_48_129/controls/4,[48·129·4] после станции в Калязине (в сторону Углича) — жд зеленый,192.168.69.48,129,4,Светофор,Постоянный,после станции в Калязине (в сторону Углича) — жд зеленый,Калязин 3
/devices/ld58_48_129/controls/5,[48·129·5] перед станцией в Калязине (в сторону Поречья) — жд зеленый,192.168.69.48,129,5,Светофор,Постоянный,перед станцией в Калязине (в сторону Поречья) — жд зеленый,Калязин 3
/devices/ld58_48_129/controls/6,[48·129·6] перед станцией в Калязине (в сторону Поречья) — жд красный,192.168.69.48,129,6,Светофор,Постоянный,перед станцией в Калязине (в сторону Поречья) — жд красный,Калязин 3
/devices/ld58_48_129/controls/7,[48·129·7] городские,192.168.69.48,129,7,Фонарь,ШИМ,городские,Калязин 3
/devices/ld58_48_129/controls/8,[48·129·8] (свободен),192.168.69.48,129,8,---,Постоянный,свободен,Калязин 3
/devices/ld58_48_130/controls/1,[48·130·1] Яхт-клуб Калязин,192.168.69.48,130,1,Дом,Постоянный,Яхт-клуб Калязин,Калязин 3
/devices/ld58_48_130/controls/2,[48·130·2] Машинка,192.168.69.48,130,2,Машинка,Постоянный,Машинка,Калязин 3
/devices/ld58_48_130/controls/3,[48·130·3] жд переезд около яхт-клуба Калязин,192.168.69.48,130,3,Фонарь,Мигающий,жд переезд около яхт-клуба Калязин,Калязин 3
/devices/ld58_48_130/controls/4,[48·130·4] перед поворотом на Калязин из Углича — жд зеленый,192.168.69.48,130,4,Светофор,Постоянный,перед поворотом на Калязин из Углича — жд зеленый,Калязин 3
/devices/ld58_48_130/controls/5,[48·130·5] перед поворотом на Калязин из Углича — жд красный,192.168.69.48,130,5,Светофор,Постоянный,перед поворотом на Калязин из Углича — жд красный,Калязин 3
/devices/ld58_48_130/controls/6,[48·130·6] Калязинская Колокольня,192.168.69.48,130,6,Дом,Постоянный,Калязинская Колокольня,Калязин 3
/devices/ld58_48_130/controls/7,[48·130·7] причал яхт-клуба,192.168.69.48,130,7,Фонарь,ШИМ,причал яхт-клуба,Калязин 3
/devices/ld58_48_130/controls/8,[48·130·8] (свободен),192.168.69.48,130,8,---,Постоянный,свободен,Калязин 3
/devices/ld58_49_122/controls/1,[49·122·1] жд переезд через жд развязку в Калязине,192.168.69.49,122,1,Фонарь,Мигающий,жд переезд через жд развязку в Калязине,Калязин 2
/devices/ld58_49_122/controls/2,[49·122·2] изба Усадьбы Бабы-Яги,192.168.69.49,122,2,Дом,Постоянный,изба Усадьбы Бабы-Яги,Калязин 2
/devices/ld58_49_122/controls/3,[49·122·3] светофор после моста Поречье-Калязин — жд зеленый,192.168.69.49,122,3,Светофор,Постоянный,светофор после моста Поречье-Калязин — жд зеленый,Калязин 2
/devices/ld58_49_122/controls/4,[49·122·4] жд красный,192.168.69.49,122,4,Светофор,Постоянный,жд красный,Калязин 2
/devices/ld58_49_122/controls/5,[49·122·5] (свободен),192.168.69.49,122,5,---,Постоянный,свободен,Калязин 2
/devices/ld58_49_122/controls/6,[49·122·6] (свободен),192.168.69.49,122,6,---,Постоянный,свободен,Калязин 2
/devices/ld58_49_122/controls/7,[49·122·7] Усадьба Бабы-Яги,192.168.69.49,122,7,Фонарь,ШИМ,Усадьба Бабы-Яги,Калязин 2
/devices/ld58_49_122/controls/8,[49·122·8] специально сломанный мигающий фонарь,192.168.69.49,122,8,Фонарь,ШИМ,специально сломанный мигающий фонарь,Калязин 2
/devices/ld58_49_123/controls/1,[49·123·1] (свободен),192.168.69.49,123,1,---,Постоянный,свободен,Калязин 2
/devices/ld58_49_123/controls/2,[49·123·2] Байк-центр Волчье логово — пасть волка,192.168.69.49,123,2,Дом,Постоянный,Байк-центр Волчье логово — пасть волка,Калязин 2
/devices/ld58_49_123/controls/3,[49·123·3] Кинотеатр Радуга,192.168.69.49,123,3,Дом,Постоянный,Кинотеатр Радуга,Калязин 2
/devices/ld58_49_123/controls/4,[49·123·4] Волчье логово,192.168.69.49,123,4,Плеер,Постоянный,Волчье логово,Калязин 2
/devices/ld58_49_123/controls/5,[49·123·5] (свободен),192.168.69.49,123,5,---,Постоянный,свободен,Калязин 2
/devices/ld58_49_123/controls/6,[49·123·6] Колледж им. Н.М. Полежаева,192.168.69.49,123,6,Дом,Постоянный,Колледж им. Н.М. Полежаева,Калязин 2
/devices/ld58_49_123/controls/7,[49·123·7] городские,192.168.69.49,123,7,Фонарь,ШИМ,городские,Калязин 2
/devices/ld58_49_123/controls/8,[49·123·8] городские,192.168.69.49,123,8,Фонарь,ШИМ,городские,Калязин 2
/devices/ld58_49_124/controls/1,[49·124·1] жд стрелка перед дублером станции Калязин — жд синий,192.168.69.49,124,1,Светофор,Постоянный,жд стрелка перед дублером станции Калязин — жд синий,Калязин 2
/devices/ld58_49_124/controls/2,[49·124·2] жд стрелка перед дублером станции Калязин — жд белый,192.168.69.49,124,2,Светофор,Постоянный,жд стрелка перед дублером станции Калязин — жд белый,Калязин 2
/devices/ld58_49_124/controls/3,[49·124·3] жд стрелка перед станцией Калязин — жд синий,192.168.69.49,124,3,Светофор,Постоянный,жд стрелка перед станцией Калязин — жд синий,Калязин 2
/devices/ld58_49_124/controls/4,[49·124·4] жд стрелка перед станцией Калязин — жд белый,192.168.69.49,124,4,Светофор,Постоянный,жд стрелка перед станцией Калязин — жд белый,Калязин 2
/devices/ld58_49_124/controls/5,[49·124·5] перед жд развязкой в Калязине (в Поречье) — жд красный,192.168.69.49,124,5,Светофор,Постоянный,перед жд развязкой в Калязине (в Поречье) — жд красный,Калязин 2
/devices/ld58_49_124/controls/6,[49·124·6] перед жд развязкой в Калязине (в Поречье) — жд зеленый,192.168.69.49,124,6,Светофор,Постоянный,перед жд развязкой в Калязине (в Поречье) — жд зеленый,Калязин 2
/devices/ld58_49_124/controls/7,[49·124·7] перед жд развязкой в Калязине (в Кашин) — жд зеленый,192.168.69.49,124,7,Светофор,Постоянный,перед жд развязкой в Калязине (в Кашин) — жд зеленый,Калязин 2
/devices/ld58_49_124/controls/8,[49·124·8] перед жд развязкой в Калязине (в Кашин) — жд красный,192.168.69.49,124,8,Светофор,Постоянный,перед жд развязкой в Калязине (в Кашин) — жд красный,Калязин 2
/devices/ld58_49_125/controls/1,[49·125·1] Городская управа Калязина,192.168.69.49,125,1,Дом,Постоянный,Городская управа Калязина,Калязин 2
/devices/ld58_49_125/controls/2,[49·125·2] жд станция Калязин,192.168.69.49,125,2,Дом,Постоянный,жд станция Калязин,Калязин 2
/devices/ld58_49_125/controls/3,[49·125·3] жд стрелка после станции Калязин — жд белый,192.168.69.49,125,3,Светофор,Постоянный,жд стрелка после станции Калязин — жд белый,Калязин 2
/devices/ld58_49_125/controls/4,[49·125·4] жд стрелка после дублера станции Калязин — жд синий,192.168.69.49,125,4,Светофор,Постоянный,жд стрелка после дублера станции Калязин — жд синий,Калязин 2
/devices/ld58_49_125/controls/5,[49·125·5] жд стрелка после станции Калязин — жд синий,192.168.69.49,125,5,Светофор,Постоянный,жд стрелка после станции Калязин — жд синий,Калязин 2
/devices/ld58_49_125/controls/6,[49·125·6] жд стрелка после дублера станции Калязин — жд белый,192.168.69.49,125,6,Светофор,Постоянный,жд стрелка после дублера станции Калязин — жд белый,Калязин 2
/devices/ld58_49_125/controls/7,[49·125·7] специально сломанный мигающий фонарь,192.168.69.49,125,7,Фонарь,ШИМ,специально сломанный мигающий фонарь,Калязин 2
/devices/ld58_49_125/controls/8,[49·125·8] на станции,192.168.69.49,125,8,Фонарь,ШИМ,на станции,Калязин 2
/devices/ld58_49_126/controls/1,[49·126·1] Машинка,192.168.69.49,126,1,Машинка,Постоянный,Машинка,Калязин 2
/devices/ld58_49_126/controls/2,[49·126·2] Историческая застройка ХIХ века_2,192.168.69.49,126,2,Дом,Постоянный,Историческая застройка ХIХ века_2,Калязин 2
/devices/ld58_49_126/controls/3,[49·126·3] историческая застройка ХIХ века_1,192.168.69.49,126,3,Дом,Постоянный,историческая застройка ХIХ века_1,Калязин 2
/devices/ld58_49_126/controls/4,[49·126·4] дом купцов Ляховых,192.168.69.49,126,4,Дом,Постоянный,дом купцов Ляховых,Калязин 2
/devices/ld58_49_126/controls/5,[49·126·5] дом купцов Коровкиных,192.168.69.49,126,5,Дом,Постоянный,дом купцов Коровкиных,Калязин 2
/devices/ld58_49_126/controls/6,[49·126·6] дом купцов Семеновых,192.168.69.49,126,6,Дом,Постоянный,дом купцов Семеновых,Калязин 2
/devices/ld58_49_126/controls/7,[49·126·7] парковые,192.168.69.49,126,7,Фонарь,ШИМ,парковые,Калязин 2
/devices/ld58_49_126/controls/8,[49·126·8] (свободен),192.168.69.49,126,8,---,Постоянный,свободен,Калязин 2
/devices/ld58_50_171/controls/1,[50·171·1] Супоневский дворец,192.168.69.50,171,1,Дом,Постоянный,Супоневский дворец,Кашин 1
/devices/ld58_50_171/controls/2,[50·171·2] Машинка,192.168.69.50,171,2,Машинка,Постоянный,Машинка,Кашин 1
/devices/ld58_50_171/controls/3,[50·171·3] строительство Свияжска,192.168.69.50,171,3,Плеер,Постоянный,строительство Свияжска,Кашин 1
/devices/ld58_50_171/controls/4,[50·171·4] (свободен),192.168.69.50,171,4,---,Постоянный,свободен,Кашин 1
/devices/ld58_50_171/controls/5,[50·171·5] (свободен),192.168.69.50,171,5,---,Постоянный,свободен,Кашин 1
/devices/ld58_50_171/controls/6,[50·171·6] (свободен),192.168.69.50,171,6,---,Постоянный,свободен,Кашин 1
/devices/ld58_50_171/controls/7,[50·171·7] дорога от шлюза,192.168.69.50,171,7,Фонарь,ШИМ,дорога от шлюза,Кашин 1
/devices/ld58_50_171/controls/8,[50·171·8] костер 2 шт строительство Свияжска,192.168.69.50,171,8,Фонарь,Мигающий,костер 2 шт строительство Свияжска,Кашин 1
/devices/ld58_51_194/controls/1,[51·194·1] (свободен),192.168.69.51,194,1,---,Постоянный,свободен,Дубна 1
/devices/ld58_51_194/controls/2,[51·194·2] подсветка моста низ1,192.168.69.51,194,2,Фонарь,Постоянный,подсветка моста низ1,Дубна 1
/devices/ld58_51_194/controls/3,[51·194·3] подсветка моста низ2,192.168.69.51,194,3,Фонарь,Постоянный,подсветка моста низ2,Дубна 1
/devices/ld58_51_194/controls/4,[51·194·4] машины и фонари моста машины клапана,192.168.69.51,194,4,Машинка,Постоянный,машины и фонари моста машины клапана,Дубна 1
/devices/ld58_51_194/controls/5,[51·194·5] Особая экономическая зона Дубна,192.168.69.51,194,5,Дом,Постоянный,Особая экономическая зона Дубна,Дубна 1
/devices/ld58_51_194/controls/6,[51·194·6] RGB бег.огни центр.части моста через реле и контроллер,192.168.69.51,194,6,Фонарь,Постоянный,RGB бег.огни центр.части моста через реле и контроллер,Дубна 1
/devices/ld58_51_194/controls/7,[51·194·7] машины и фонари центр. части моста,192.168.69.51,194,7,Машинка,ШИМ,машины и фонари центр. части моста,Дубна 1
/devices/ld58_51_194/controls/8,[51·194·8] городские,192.168.69.51,194,8,Фонарь,ШИМ,городские,Дубна 1
/devices/ld58_52_204/controls/1,[52·204·1] Машинка,192.168.69.52,204,1,Машинка,Постоянный,Машинка,Дубна 3
/devices/ld58_52_204/controls/2,[52·204·2] волжский маяк,192.168.69.52,204,2,Дом,Постоянный,волжский маяк,Дубна 3
/devices/ld58_52_204/controls/3,[52·204·3] сквер за Сталиным,192.168.69.52,204,3,Фонарь,Постоянный,сквер за Сталиным,Дубна 3
/devices/ld58_52_204/controls/4,[52·204·4] здание управления ГЭС,192.168.69.52,204,4,Дом,Постоянный,здание управления ГЭС,Дубна 3
/devices/ld58_52_204/controls/5,[52·204·5] Иваньковская ГЭС,192.168.69.52,204,5,Дом,Постоянный,Иваньковская ГЭС,Дубна 3
/devices/ld58_52_204/controls/6,[52·204·6] здания шлюза,192.168.69.52,204,6,Дом,Постоянный,здания шлюза,Дубна 3
/devices/ld58_52_204/controls/7,[52·204·7] городские,192.168.69.52,204,7,Фонарь,ШИМ,городские,Дубна 3
/devices/ld58_52_204/controls/8,[52·204·8] вдоль шлюза,192.168.69.52,204,8,Фонарь,ШИМ,вдоль шлюза,Дубна 3
/devices/ld58_53_205/controls/1,[53·205·1] Машинка,192.168.69.53,205,1,Машинка,Постоянный,Машинка,Дубна 6
/devices/ld58_53_205/controls/2,[53·205·2] посдветка под мостом1,192.168.69.53,205,2,Фонарь,Постоянный,посдветка под мостом1,Дубна 6
/devices/ld58_53_205/controls/3,[53·205·3] подсветка под мостом2,192.168.69.53,205,3,Фонарь,Постоянный,подсветка под мостом2,Дубна 6
/devices/ld58_53_205/controls/4,[53·205·4] поющий фонтан,192.168.69.53,205,4,Дом,Постоянный,поющий фонтан,Дубна 6
/devices/ld58_53_205/controls/5,[53·205·5] д∕с — магазин на 1ом этаже ЖК,192.168.69.53,205,5,Дом,Постоянный,д∕с — магазин на 1ом этаже ЖК,Дубна 6
/devices/ld58_53_205/controls/6,[53·205·6] здания шлюза,192.168.69.53,205,6,Дом,Постоянный,здания шлюза,Дубна 6
/devices/ld58_53_205/controls/7,[53·205·7] машины и фонари с моста,192.168.69.53,205,7,Машинка,Постоянный,машины и фонари с моста,Дубна 6
/devices/ld58_53_205/controls/8,[53·205·8] вокруг пруда в парке,192.168.69.53,205,8,Фонарь,ШИМ,вокруг пруда в парке,Дубна 6
/devices/ld58_53_206/controls/1,[53·206·1] около ВВ шлюза Дубна,192.168.69.53,206,1,Плеер,Постоянный,около ВВ шлюза Дубна,Дубна 6
/devices/ld58_53_206/controls/2,[53·206·2] около поющего фонтана,192.168.69.53,206,2,Плеер,Постоянный,около поющего фонтана,Дубна 6
/devices/ld58_53_206/controls/3,[53·206·3] около вокзала,192.168.69.53,206,3,Плеер,Постоянный,около вокзала,Дубна 6
/devices/ld58_53_206/controls/4,[53·206·4] мачты над жд путями,192.168.69.53,206,4,Фонарь,Постоянный,мачты над жд путями,Дубна 6
/devices/ld58_53_206/controls/5,[53·206·5] д∕с — КПП переправа,192.168.69.53,206,5,Дом,Постоянный,д∕с — КПП переправа,Дубна 6
/devices/ld58_53_206/controls/6,[53·206·6] Большой Волжский Маяк,192.168.69.53,206,6,Дом,Постоянный,Большой Волжский Маяк,Дубна 6
/devices/ld58_53_206/controls/7,[53·206·7] городские,192.168.69.53,206,7,Фонарь,ШИМ,городские,Дубна 6
/devices/ld58_53_206/controls/8,[53·206·8] вдоль шлюза,192.168.69.53,206,8,Фонарь,ШИМ,вдоль шлюза,Дубна 6
/devices/ld58_53_207/controls/1,[53·207·1] жд станция Большая Волга,192.168.69.53,207,1,Дом,Постоянный,жд станция Большая Волга,Дубна 6
/devices/ld58_53_207/controls/2,[53·207·2] д∕с — ЖК гр 1 двор,192.168.69.53,207,2,Дом,Постоянный,д∕с — ЖК гр 1 двор,Дубна 6
/devices/ld58_53_207/controls/3,[53·207·3] д∕с — ЖК гр 2 двор,192.168.69.53,207,3,Дом,Постоянный,д∕с — ЖК гр 2 двор,Дубна 6
/devices/ld58_53_207/controls/4,[53·207·4] д∕с — ЖК гр 3 внешний фасад,192.168.69.53,207,4,Дом,Постоянный,д∕с — ЖК гр 3 внешний фасад,Дубна 6
/devices/ld58_53_207/controls/5,[53·207·5] д∕с — ЖК гр 4 внешний фасад,192.168.69.53,207,5,Дом,Постоянный,д∕с — ЖК гр 4 внешний фасад,Дубна 6
/devices/ld58_53_207/controls/6,"[53·207·6] заградительные ворота №104, правый берег",192.168.69.53,207,6,Дом,Постоянный,"заградительные ворота №104, правый берег",Дубна 6
/devices/ld58_53_207/controls/7,[53·207·7] вдоль вокзала,192.168.69.53,207,7,Фонарь,ШИМ,вдоль вокзала,Дубна 6
/devices/ld58_53_207/controls/8,[53·207·8] городские,192.168.69.53,207,8,Фонарь,ШИМ,городские,Дубна 6
/devices/ld58_54_163/controls/1,[54·163·1] (свободен),192.168.69.54,163,1,---,Постоянный,свободен,Мышкин 3
/devices/ld58_54_163/controls/2,[54·163·2] Колокольня Успенского собора,192.168.69.54,163,2,Плеер,Постоянный,Колокольня Успенского собора,Мышкин 3
/devices/ld58_54_163/controls/3,[54·163·3] д∕с — деревенский дом,192.168.69.54,163,3,Дом,Постоянный,д∕с — деревенский дом,Мышкин 3
/devices/ld58_54_163/controls/4,[54·163·4] д∕с — деревенский дом,192.168.69.54,163,4,Дом,Постоянный,д∕с — деревенский дом,Мышкин 3
/devices/ld58_54_163/controls/5,[54·163·5] Успенский собор,192.168.69.54,163,5,Дом,Постоянный,Успенский собор,Мышкин 3
/devices/ld58_54_163/controls/6,[54·163·6] Машинка,192.168.69.54,163,6,Машинка,Постоянный,Машинка,Мышкин 3
/devices/ld58_54_163/controls/7,[54·163·7] городские,192.168.69.54,163,7,Фонарь,ШИМ,городские,Мышкин 3
/devices/ld58_54_163/controls/8,[54·163·8] вокруг Успенского собора,192.168.69.54,163,8,Фонарь,ШИМ,вокруг Успенского собора,Мышкин 3
/devices/ld58_54_164/controls/1,[54·164·1] только усадьба Чистова,192.168.69.54,164,1,Фонарь,Постоянный,только усадьба Чистова,Мышкин 3
/devices/ld58_54_164/controls/2,[54·164·2] часовня Георгия Победоносца,192.168.69.54,164,2,Фонарь,Мигающий,часовня Георгия Победоносца,Мышкин 3
/devices/ld58_54_164/controls/3,[54·164·3] часовня усадьбы Чистова,192.168.69.54,164,3,Фонарь,Мигающий,часовня усадьбы Чистова,Мышкин 3
/devices/ld58_54_164/controls/4,[54·164·4] дом Чистова,192.168.69.54,164,4,Дом,Постоянный,дом Чистова,Мышкин 3
/devices/ld58_54_164/controls/5,[54·164·5] мельница усадьбы Чистова,192.168.69.54,164,5,Дом,Постоянный,мельница усадьбы Чистова,Мышкин 3
/devices/ld58_54_164/controls/6,[54·164·6] дом мельника усадьбы Чистова,192.168.69.54,164,6,Дом,Постоянный,дом мельника усадьбы Чистова,Мышкин 3
/devices/ld58_54_164/controls/7,[54·164·7] мемориал ВОВ,192.168.69.54,164,7,Фонарь,ШИМ,мемориал ВОВ,Мышкин 3
/devices/ld58_54_164/controls/8,[54·164·8] (свободен),192.168.69.54,164,8,---,Постоянный,свободен,Мышкин 3
/devices/ld58_54_165/controls/1,[54·165·1] (свободен),192.168.69.54,165,1,---,Постоянный,свободен,Мышкин 3
/devices/ld58_54_165/controls/2,[54·165·2] на набережной у причала,192.168.69.54,165,2,Плеер,Постоянный,на набережной у причала,Мышкин 3
/devices/ld58_54_165/controls/3,[54·165·3] гостиница МышкИнн,192.168.69.54,165,3,Дом,Постоянный,гостиница МышкИнн,Мышкин 3
/devices/ld58_54_165/controls/4,[54·165·4] музей Живых ремесел,192.168.69.54,165,4,Дом,Постоянный,музей Живых ремесел,Мышкин 3
/devices/ld58_54_165/controls/5,[54·165·5] дом дворян Сорокиных,192.168.69.54,165,5,Дом,Постоянный,дом дворян Сорокиных,Мышкин 3
/devices/ld58_54_165/controls/6,[54·165·6] дом Чистовых-старших,192.168.69.54,165,6,Дом,Постоянный,дом Чистовых-старших,Мышкин 3
/devices/ld58_54_165/controls/7,[54·165·7] городские,192.168.69.54,165,7,Фонарь,ШИМ,городские,Мышкин 3
/devices/ld58_54_165/controls/8,[54·165·8] набережная,192.168.69.54,165,8,Фонарь,ШИМ,набережная,Мышкин 3
/devices/ld58_54_166/controls/1,[54·166·1] (свободен),192.168.69.54,166,1,---,Постоянный,свободен,Мышкин 3
/devices/ld58_54_166/controls/2,[54·166·2] Дворец Мыши,192.168.69.54,166,2,Дом,Постоянный,Дворец Мыши,Мышкин 3
/devices/ld58_54_166/controls/3,[54·166·3] д∕с — советская застройка,192.168.69.54,166,3,Дом,Постоянный,д∕с — советская застройка,Мышкин 3
/devices/ld58_54_166/controls/4,[54·166·4] Дом П.Е. Смирнова,192.168.69.54,166,4,Дом,Постоянный,Дом П.Е. Смирнова,Мышкин 3
/devices/ld58_54_166/controls/5,[54·166·5] особняк Столбова,192.168.69.54,166,5,Дом,Постоянный,особняк Столбова,Мышкин 3
/devices/ld58_54_166/controls/6,[54·166·6] особняк Столбова,192.168.69.54,166,6,Дом,Постоянный,особняк Столбова,Мышкин 3
/devices/ld58_54_166/controls/7,[54·166·7] только Дворец Мыши,192.168.69.54,166,7,Фонарь,ШИМ,только Дворец Мыши,Мышкин 3
/devices/ld58_54_166/controls/8,[54·166·8] парк с озером,192.168.69.54,166,8,Фонарь,ШИМ,парк с озером,Мышкин 3
/devices/ld58_55_159/controls/1,[55·159·1] съемки фильма Родная кровь,192.168.69.55,159,1,Плеер,Постоянный,съемки фильма Родная кровь,Мышкин 4
/devices/ld58_55_159/controls/2,[55·159·2] Дом Томсона,192.168.69.55,159,2,Дом,Постоянный,Дом Томсона,Мышкин 4
/devices/ld58_55_159/controls/3,[55·159·3] д∕с — здание КИНО,192.168.69.55,159,3,Дом,Постоянный,д∕с — здание КИНО,Мышкин 4
/devices/ld58_55_159/controls/4,[55·159·4] съемки фильма: прожекторы,192.168.69.55,159,4,Фонарь,Постоянный,съемки фильма: прожекторы,Мышкин 4
/devices/ld58_55_159/controls/5,[55·159·5] (свободен),192.168.69.55,159,5,---,Постоянный,свободен,Мышкин 4
/devices/ld58_55_159/controls/6,[55·159·6] (свободен),192.168.69.55,159,6,---,Постоянный,свободен,Мышкин 4
/devices/ld58_55_159/controls/7,[55·159·7] городские,192.168.69.55,159,7,Фонарь,ШИМ,городские,Мышкин 4
/devices/ld58_55_159/controls/8,[55·159·8] набережная,192.168.69.55,159,8,Фонарь,ШИМ,набережная,Мышкин 4
/devices/ld58_55_160/controls/1,[55·160·1] Машинка,192.168.69.55,160,1,Машинка,Постоянный,Машинка,Мышкин 4
/devices/ld58_55_160/controls/2,[55·160·2] д∕с — деревенский дом,192.168.69.55,160,2,Дом,Постоянный,д∕с — деревенский дом,Мышкин 4
/devices/ld58_55_160/controls/3,[55·160·3] д∕с — деревенский дом,192.168.69.55,160,3,Дом,Постоянный,д∕с — деревенский дом,Мышкин 4
/devices/ld58_55_160/controls/4,[55·160·4] (свободен),192.168.69.55,160,4,---,Постоянный,свободен,Мышкин 4
/devices/ld58_55_160/controls/5,[55·160·5] (свободен),192.168.69.55,160,5,---,Постоянный,свободен,Мышкин 4
/devices/ld58_55_160/controls/6,[55·160·6] (свободен),192.168.69.55,160,6,---,Постоянный,свободен,Мышкин 4
/devices/ld58_55_160/controls/7,[55·160·7] вечный огонь мемориала ВОВ,192.168.69.55,160,7,Фонарь,Мигающий,вечный огонь мемориала ВОВ,Мышкин 4
/devices/ld58_55_160/controls/8,[55·160·8] мемориал ВОВ,192.168.69.55,160,8,Фонарь,ШИМ,мемориал ВОВ,Мышкин 4
/devices/ld58_56_161/controls/1,[56·161·1] дискотека в ДК,192.168.69.56,161,1,Плеер,Постоянный,дискотека в ДК,Мышкин 5
/devices/ld58_56_161/controls/2,[56·161·2] (свободен),192.168.69.56,161,2,---,Постоянный,свободен,Мышкин 5
/devices/ld58_56_161/controls/3,[56·161·3] дом Чистовых-младших,192.168.69.56,161,3,Дом,Постоянный,дом Чистовых-младших,Мышкин 5
